basketId,basketType,lat,lng
10510004,H,40.739599908,-73.9912442555
20620115,R,40.8413620114,-73.8825431195
30730035,S,40.6486798099,-74.0099148617
40320055,S,40.7472782925,-73.888553896
41330032,S,40.7140625211,-73.753802251
40610044,S,40.7351563005,-73.8505210625
30620024,S,40.683589465,-73.9923482753
11030142,R,40.8109023032,-73.9435396043
30330023,R,40.6884682629,-73.9451212828
31820016,S,40.6419594188,-73.907522818
31240043,S,40.6217783151,-73.9872032081
40840008,R,40.7255425622,-73.7918987937
10930014,S,40.8258799688,-73.9455521312
20210162,D,40.8240952276,-73.8978957357
31210065,S,40.6315534237,-73.9955707856
20120076,S,40.8054099118,-73.9137225875
10930088,S,40.822910275,-73.9495511289
40910015,S,40.6848873047,-73.8430763423
20310185,S,40.8373856041,-73.8874276785
21240019,S,40.8973478308,-73.8549329898
10330140,H,40.7236026848,-73.9855345212
10620138,H,40.7502385273,-73.978701279
30610012,S,40.6777179538,-73.9983526869
10220347,R,40.7317826114,-74.0062741798
31830015,S,40.6359710532,-73.8997064711
10510111,H,40.7417035286,-73.9855131657
20510046,S,40.8484467701,-73.9138804413
20110246,R,40.8108584709,-73.9267128055
31610017,S,40.6748998346,-73.9167815528
31210050,S,40.6319851229,-73.9949632494
11130127,R,40.8015656716,-73.9371093099
21110052,S,40.8542817007,-73.8640306417
10820068,H,40.7703259898,-73.9574905097
20710143,D,40.8635357845,-73.9058194239
10750244,C,40.8020876339,-73.9680901068
31420062,D,40.6302442406,-73.9714270165
50230015,R,40.5982993174,-74.1243757829
10930120,S,40.824756633,-73.9459083135
30650062,S,40.6708045506,-73.9847088
10750029,S,40.7971963722,-73.9695345489
10850209,H,40.7784441993,-73.9455355272
30420038,R,40.6992348033,-73.9193084115
41430049,S,40.6028133622,-73.7494282639
41410033,R,40.5812281285,-73.8383166707
31040052,S,40.6223661745,-74.0050066939
21110110,S,40.8518890118,-73.864702422
30920088,R,40.6614187671,-73.9505294699
11010055,S,40.8087924952,-73.9524012774
40840057,R,40.7304730917,-73.8106071085
10850170,H,40.7833610745,-73.9525362629
31720044,S,40.6516479546,-73.9353294693
40320071,S,40.7499036336,-73.8813404492
20110038,S,40.8164734816,-73.9229865742
30140009,R,40.7019519111,-73.9560297712
10850054,H,40.7819646289,-73.9519565693
10830099,S,40.7774671688,-73.9610817724
30720083,S,40.6531796671,-74.0052308657
10330004,H,40.7202163087,-73.9787910179
40770031,S,40.7616309376,-73.8029217458
40940068,R,40.7123547765,-73.827164206
30510065,R,40.6791828417,-73.8874457531
50210036,H,40.5951525073,-74.0692864989
30230160,S,40.6863067586,-73.9703320748
31610044,S,40.6727590356,-73.9197449775
50130165,S,40.6346914447,-74.1359110538
10310070,C,40.712197656,-73.9970899233
10510192,H,40.7446444587,-73.9886515845
10910151,D,40.8016316936,-73.9596293612
10430202,R,40.7669928358,-73.9860873065
40930080,S,40.6965268943,-73.8372101439
31730035,H,40.6563433036,-73.9311004845
30610041,S,40.6789166581,-74.010660977
50110088,S,40.6116410247,-74.0645421139
41420038,S,40.5925390048,-73.7892215541
21010109,S,40.8433847162,-73.8455649564
30520032,R,40.6787736512,-73.8654695716
30210082,H,40.6922584406,-73.984477274
31730039,S,40.6497192474,-73.9162563657
40150024,H,40.7596653098,-73.9182312003
11010303,S,40.8059942147,-73.950874415
10320063,R,40.7197353082,-73.9868112685
11110141,S,40.7900426181,-73.9426239795
50210028,R,40.5986352228,-74.0638949135
40710151,S,40.750824871,-73.8190777645
31030102,H,40.6212408477,-74.0261304778
10930078,R,40.8264596991,-73.9501298637
50130060,S,40.6338949126,-74.1423198373
10510246,R,40.7447214597,-73.9811755326
30330036,R,40.6808577889,-73.9435857218
11210137,S,40.8371192764,-73.9390198822
10510527,H,40.7401202857,-73.9866997515
40330121,S,40.7493019184,-73.8696320757
41230027,H,40.7069133257,-73.7537623595
20110006,S,40.8203707658,-73.9215619014
20530107,R,40.8616911162,-73.893700014
10630122,H,40.7586787983,-73.9654752791
30220129,H,40.6879802478,-73.9839299454
30410105,R,40.6995883179,-73.9240274248
10930009,S,40.8261680252,-73.9434555757
30420036,S,40.7010350709,-73.9140550845
10520709,C,40.7571753478,-73.9859835127
10630183,S,40.7546260665,-73.9713532004
10810187,H,40.7644917152,-73.9641888586
41330063,S,40.7169231626,-73.7406758325
20610046,R,40.8573938781,-73.8858082978
31520070,S,40.5988432475,-73.9546779311
41250078,R,40.6920511858,-73.7613254359
40130065,D,40.7678452334,-73.9224143687
31620153,S,40.6672453944,-73.9102844742
10620118,S,40.7478834966,-73.9738880394
30220002,H,40.6888543442,-73.9833382607
21110130,D,40.8547218028,-73.8697157309
40230030,H,40.7438174931,-73.9272921231
31130035,S,40.6021498302,-73.9938468759
10210365,H,40.7237061499,-74.000611923
11240146,S,40.8643374888,-73.9211273288
30920114,R,40.6648365345,-73.9512297857
30410074,R,40.694696453,-73.9309034988
21110072,R,40.8469297353,-73.8593123853
31510091,H,40.6040489408,-73.972001058
30920038,H,40.6633722142,-73.9319107462
50140068,D,40.6274704974,-74.1680628151
11010176,H,40.8049098119,-73.9547554269
20310072,R,40.8374859735,-73.9003478521
10520575,H,40.7549774474,-73.9779596026
10220051,S,40.7310912094,-74.0011740478
40330016,S,40.7578783544,-73.8573956438
30140027,C,40.705680619,-73.9601120655
31440024,S,40.6180385731,-73.9583266412
10210194,S,40.7251512798,-73.9924920021
10730203,S,40.785180207,-73.9785864104
40940038,S,40.7060428147,-73.8318964887
30650019,S,40.6662713179,-73.9823249885
10130068,S,40.7214771531,-74.008518094
30340089,R,40.6806145414,-73.9288020937
10510447,C,40.7540471519,-73.9886578207
31410120,D,40.6490731447,-73.969851251
10520814,H,40.7554390916,-73.9839006377
40770011,S,40.7636340192,-73.8071253759
11220076,S,40.850098608,-73.9334154036
30910129,D,40.6708210032,-73.9594332058
31250068,D,40.6386984495,-73.9730205084
40840001,H,40.7170123549,-73.8078405032
20820142,R,40.877669803,-73.9059181252
20430014,H,40.8421039996,-73.9160144297
40930059,H,40.6988339677,-73.8333834725
11210003,R,40.8324311319,-73.942531559
10220104,H,40.7286257466,-74.0003992338
10520741,C,40.7616466289,-73.9847256461
10130118,S,40.718650086,-74.0105289143
20530055,S,40.8603566945,-73.8978397954
20430099,R,40.8411697572,-73.9216880068
30920095,S,40.6607103465,-73.9626917551
10520646,R,40.7674495767,-73.9821189987
40930005,S,40.6993467736,-73.8323009689
10130128,S,40.7172989389,-74.0105808529
30510071,S,40.6733059118,-73.8960347801
11120033,R,40.7984093613,-73.9394133564
30140003,S,40.702453177,-73.9560451176
40770001,S,40.7633328887,-73.8062199376
20110084,R,40.8080936276,-73.9230196638
11240084,R,40.8683467905,-73.9196813226
40430051,R,40.74954264,-73.8617539004
10920062,S,40.8175045887,-73.9535158218
11230131,S,40.8545958604,-73.9312798225
10410039,H,40.7416471026,-74.00136854
11010253,S,40.8070541704,-73.949364886
11110076,S,40.7936935334,-73.9513498141
11110033,S,40.7896226833,-73.9464026572
31010006,H,40.6307684729,-74.0218957822
11010190,S,40.8033757279,-73.9483713306
10910013,S,40.8079689861,-73.9635469697
40820048,S,40.7104130345,-73.8132919516
10520227,C,40.7622519337,-73.9837397114
31420045,S,40.6364968987,-73.9681996733
10610055,R,40.7375554867,-73.9777547053
10630239,H,40.7580013659,-73.9657750032
50240062,R,40.6072247269,-74.164132067
10230249,H,40.7388586178,-74.0065584854
11130053,R,40.8018865762,-73.9390199049
50130114,R,40.6130907638,-74.1305029772
10850031,H,40.7865126304,-73.9549317139
50130061,D,40.6160322017,-74.1047918313
41380068,S,40.6748910063,-73.7557476904
11230065,R,40.8542269544,-73.9334409589
10310153,R,40.7143298109,-73.9904175676
50330039,S,40.541041119,-74.1474589596
30150057,S,40.7115281259,-73.9437037178
20120024,S,40.8138920193,-73.9110429285
20430125,R,40.8399454748,-73.9098983394
31010103,D,40.639051476,-74.0368673747
10130163,S,40.7139945141,-74.0035786924
20420006,R,40.8386202709,-73.9259038165
41420040,S,40.5866996318,-73.8143620121
10520631,H,40.7493534281,-73.9841718745
31160074,S,40.5969362937,-73.9748568351
31620074,R,40.6684573185,-73.9180344707
20110131,S,40.8200799862,-73.9177719117
20830007,S,40.8896359544,-73.9092273885
41420184,S,40.5857798104,-73.8166900552
11120058,S,40.7965507671,-73.9322941848
10730066,S,40.7908475782,-73.9761751689
41150019,S,40.7407536926,-73.7589847833
10420277,S,40.7441691127,-73.995312821
30720052,S,40.6608065605,-73.9942892331
40760031,R,40.7960678371,-73.8243557008
20430097,R,40.8375406922,-73.9151936584
10520739,C,40.7611907606,-73.9867981142
20110033,S,40.8163481966,-73.9179161908
10430309,H,40.7578410227,-73.9917637328
10730124,S,40.7902096223,-73.9734204548
10510188,H,40.7439845003,-73.9880677065
10810201,S,40.7668044796,-73.9709374738
10340203,R,40.7246189456,-73.9750623237
41430077,D,40.5940014188,-73.7509251535
50240019,R,40.5927260622,-74.1639384533
40840020,S,40.7318819783,-73.8055691298
30430013,R,40.694653259,-73.9112881776
50340030,S,40.5359322031,-74.1636977307
40410002,S,40.7368107719,-73.8796111209
40820037,R,40.716943524,-73.7981182245
31610122,S,40.6556879933,-73.9102718536
11120078,S,40.7953386171,-73.9356190296
20820164,S,40.8788784567,-73.9050936389
41380028,R,40.6668280931,-73.7571424983
11010133,H,40.8057718118,-73.9541388441
10720161,H,40.7842352382,-73.9814438351
10740047,R,40.7927980916,-73.9710388368
21120097,D,40.8622099952,-73.8702222839
20410085,R,40.8266309971,-73.9211823816
10510214,H,40.7452430823,-73.9871524371
10130271,S,40.7195042326,-74.0058518779
20620029,S,40.8428652204,-73.878254178
10310033,R,40.7128943542,-73.9946005409
31320311,S,40.5749228011,-73.9856004621
10740117,S,40.7890726352,-73.9668066059
10230155,H,40.7331210858,-73.9932560457
31210076,R,40.6333501207,-73.994105275
31750011,S,40.6425009607,-73.9256841487
41430018,S,40.6037915111,-73.7524604358
31530046,H,40.5831792615,-73.9509428524
21250024,S,40.8894423688,-73.8315459508
11010434,S,40.8044162244,-73.9549211678
21230014,R,40.8910888623,-73.8583772195
20820121,H,40.8865600043,-73.9098849568
20520099,R,40.8507112612,-73.9054269793
10110209,S,40.7068773403,-74.0022938681
50370024,R,40.5275922693,-74.1920362355
41420278,D,40.5818865105,-73.8218121381
20610199,D,40.8578846858,-73.8814299374
10630135,H,40.75741286,-73.9664032163
40910055,S,40.6880965166,-73.8330489934
11220129,S,40.8450508073,-73.9352629134
10920120,S,40.822244816,-73.9538068217
10830222,H,40.7740417857,-73.9571873968
11230191,S,40.8517997394,-73.9298962149
10850258,H,40.7840447737,-73.9470241504
10710106,H,40.7711358722,-73.983103568
31020029,S,40.6244013891,-74.030465924
10510198,H,40.7432768934,-73.9844431887
10810159,R,40.7664391145,-73.9603184627
30110066,C,40.7191235998,-73.9565421354
30240167,R,40.6939031018,-73.9630304166
50130008,R,40.6365994011,-74.1346194095
30210092,H,40.6946870798,-73.9945129369
11110100,S,40.786396542,-73.9427295777
10310063,R,40.7117420385,-73.9941272145
10620110,R,40.7485897778,-73.980536391
50220071,R,40.5655956341,-74.1002837274
30720027,S,40.6651716151,-73.9934215898
10340144,H,40.7321916467,-73.9852876633
11220023,S,40.8483128313,-73.9309461699
30150021,S,40.703924291,-73.9424370587
10720023,S,40.7810984617,-73.9800282268
31160017,S,40.6049031276,-73.97697201
11210010,S,40.8403190447,-73.9399934832
30410019,R,40.7060863584,-73.9223996078
21010229,S,40.8460733199,-73.8318642602
10420316,H,40.7543737057,-74.0004845403
30510165,D,40.6842823757,-73.8849698226
10510039,H,40.7426697407,-73.9884496448
10520236,C,40.7631184353,-73.9827326704
30320139,R,40.6799833017,-73.9493758051
10420319,R,40.7537763608,-73.9927815848
21020001,S,40.8460384647,-73.8194802034
20820044,S,40.8793096503,-73.9096816776
30230096,R,40.6865097015,-73.9752839602
10620163,H,40.7478461275,-73.9768171495
31040098,E,40.6154326828,-74.0157718004
10520203,H,40.7511445838,-73.980741719
41350030,S,40.6930482805,-73.733922117
10840121,H,40.7735060011,-73.9490985318
30610081,D,40.6744864458,-73.9998344521
40760043,R,40.7905878224,-73.8141923885
10520071,H,40.7505487957,-73.9769424758
30830154,S,40.6759997187,-73.9220867153
30630108,C,40.6756910074,-73.9715993416
31310003,S,40.5874491884,-73.9606429683
10320202,D,40.7152234653,-73.9924175974
41230038,S,40.7074318624,-73.7515043689
40230128,H,40.7426014705,-73.9180432366
10820171,S,40.7717922201,-73.9629896342
10510629,D,40.7348516933,-73.9900753966
10810232,H,40.7630237988,-73.9657707312
10110096,C,40.7051021802,-74.0162031946
20730118,H,40.8788032607,-73.8717452549
30110023,R,40.7364077668,-73.9554682609
30640001,S,40.6690302039,-73.9734099559
31160076,S,40.6050333029,-73.9779334973
10820126,S,40.7743320096,-73.963774918
20730017,H,40.8811543547,-73.8825706607
10750012,H,40.8001247659,-73.9624536942
10210250,H,40.720675053,-74.000627322
10710156,S,40.7744994737,-73.9774604743
10430095,S,40.7667198001,-73.9942708906
20620182,S,40.8441082589,-73.8805068378
10210111,H,40.7245853682,-74.0016437441
10340061,R,40.7300874958,-73.9802107438
40920055,S,40.6925690866,-73.8553404985
10230135,H,40.7370953531,-73.9966180074
10520136,H,40.7569949598,-73.979790072
10320110,R,40.7166537765,-73.9806434468
10410135,S,40.742613091,-73.9964772678
21220032,S,40.8852649248,-73.8621864511
50340018,S,40.5337330652,-74.1539986084
10520439,H,40.7623241357,-73.9698200827
40510032,R,40.7126000339,-73.8823477101
30740087,S,40.6377169836,-74.006979543
40940153,S,40.7025523591,-73.8170580225
30510059,R,40.6789830448,-73.8880636619
40830052,S,40.7235657629,-73.819857784
10620273,R,40.7404158554,-73.9756821703
30350052,S,40.6798729402,-73.9219360087
30230044,S,40.6862000075,-73.9713098073
21010220,S,40.8506427112,-73.7883101253
10130104,S,40.7176389959,-74.0036093758
21130023,H,40.8718469756,-73.8524684915
40940063,S,40.6994206657,-73.8308698684
10230205,H,40.731076882,-73.9931996637
21120073,D,40.8575506673,-73.861566887
10230019,H,40.7392083519,-74.0065813598
31850019,H,40.6188215299,-73.9256312611
50130164,S,40.6334231619,-74.1355144078
11040236,R,40.8241703157,-73.9375737803
30210017,H,40.6915427568,-73.9849850555
20120048,S,40.8128853082,-73.9085151109
40520050,R,40.7011963335,-73.8945072875
30210020,H,40.6901897077,-73.9826826361
11240184,D,40.8687705956,-73.9198921833
21010041,S,40.8432318623,-73.8366106067
30730048,S,40.6439312775,-74.015602564
11230088,S,40.8534827949,-73.932465128
11130055,S,40.8077358121,-73.9389839126
10110375,S,40.7078460508,-74.0030364882
31160043,H,40.597100735,-73.9734185921
10310055,R,40.7130502206,-73.992193948
40410020,R,40.7330267864,-73.8721105159
10330071,R,40.725654313,-73.9840415609
30650076,R,40.6685487387,-73.9899096409
41210211,H,40.7063519252,-73.8066774012
31410069,S,40.6487777131,-73.9651311515
10430369,H,40.7589686708,-73.9953992078
31740092,R,40.6511167626,-73.949463399
10430069,S,40.7667451847,-73.9963901648
41030032,S,40.6896323887,-73.8159697631
30620036,S,40.6858738809,-73.9940654375
41110026,S,40.7670590896,-73.7905910219
20120041,S,40.8132987985,-73.9083016832
10710119,H,40.7746163301,-73.9825035326
20820017,S,40.8811502714,-73.9054878644
10520427,C,40.7614827247,-73.9837274817
10420113,S,40.7561099795,-73.9945613836
30330188,S,40.6822079715,-73.9380144425
30830165,S,40.6720689604,-73.9282334341
10740097,S,40.7923096907,-73.9644573177
21240053,S,40.9015264187,-73.8677302264
20210155,D,40.8151955062,-73.8983987018
10920137,S,40.8124531027,-73.9621570144
30240070,S,40.6893228061,-73.9678438472
30810083,R,40.6765045922,-73.9716696248
10820002,H,40.7721043692,-73.9585903358
10630207,R,40.7515972839,-73.9680676329
31510141,D,40.6070749994,-73.9673998922
20710110,H,40.8645837084,-73.8999295858
31320079,R,40.5757849307,-73.981538722
11040266,D,40.8257451559,-73.9421408314
10520316,H,40.7507498478,-73.9831232322
10210370,R,40.7234947436,-74.003015182
10210344,S,40.7303319522,-74.006714663
11110018,S,40.7902533342,-73.9459469033
10430129,S,40.76716666,-73.993416427
10230073,H,40.734984405,-73.9988314702
10130199,S,40.7182565107,-74.0055561506
30650112,S,40.666984564,-73.9884752182
10520435,C,40.7616453807,-73.9831366397
10210047,S,40.7271761906,-74.0071666247
10110449,H,40.707250637,-74.0035188163
40920031,S,40.6927620468,-73.8608938292
41430030,H,40.6051050375,-73.7523225939
30910089,S,40.669021359,-73.9583572877
30240061,S,40.6934913691,-73.9667362947
31520028,S,40.5996375562,-73.9473632837
50110052,S,40.6081957392,-74.0823627051
10110406,H,40.7157070608,-74.0136178204
30320170,R,40.6896034802,-73.9482891981
31520035,S,40.5998216182,-73.9487232758
30220151,S,40.6876754612,-73.9872148959
41370040,H,40.6651277683,-73.7359591035
30520047,S,40.6755180838,-73.8701547074
30120043,R,40.7167263242,-73.9586753987
30720110,S,40.6542887723,-74.0047452699
10930200,S,40.8232544591,-73.9493398368
40760008,R,40.7877551209,-73.8136174621
30150103,H,40.7035528416,-73.9432585498
30730044,S,40.6453290833,-74.0133952261
40610068,H,40.7218565483,-73.8440759889
20310078,S,40.8344851157,-73.8941394351
21010039,S,40.8426664614,-73.8489632471
20210006,S,40.824132845,-73.8946167667
30140013,R,40.6999768874,-73.9534648333
20430140,D,40.8372814259,-73.9081926137
31740061,R,40.6524512191,-73.9499233188
30520034,S,40.6790523614,-73.865554845
11120145,S,40.8020999744,-73.9435250277
10620175,S,40.7450333156,-73.9728567851
40150081,S,40.7589244848,-73.9184597312
10110060,R,40.7148983433,-74.0082753165
10520058,C,40.7598022508,-73.987649166
31250050,S,40.6354263673,-73.977804097
10520711,C,40.7565195641,-73.9837369991
30210124,H,40.6934726461,-73.9823924407
10730104,R,40.7864210919,-73.9757054831
20710026,H,40.8644857488,-73.896043199
30310048,S,40.6942050441,-73.9577609312
30640130,D,40.6679886888,-73.9736785569
31320022,S,40.5819319194,-73.9607827234
10230273,H,40.7346091698,-73.9996790586
20610131,R,40.853655687,-73.8894213746
10430020,H,40.7572269364,-73.991340218
21110055,S,40.8543040707,-73.865605287
31020104,H,40.629284439,-74.0228955376
41270065,D,40.6739483243,-73.7685191371
40620125,D,40.7227019003,-73.8477240743
10430271,R,40.7603876151,-73.9909243855
10520514,H,40.7575047314,-73.9782009111
20310212,D,40.831124476,-73.9006541253
11010050,H,40.8084542271,-73.9476233122
30730024,S,40.6464233003,-74.0091800089
30310083,R,40.6943886858,-73.9434111967
40230066,H,40.7453755045,-73.9534443175
20530088,S,40.8484758397,-73.9007275287
10340089,R,40.7309889557,-73.9861519569
30210008,S,40.7017001635,-73.986850619
10820180,S,40.7704179564,-73.9639689095
40910037,S,40.690039378,-73.8411599193
50110063,S,40.6075034016,-74.0761614403
30240066,S,40.6962368322,-73.9706128189
41210002,H,40.7016233115,-73.8061129275
20720066,R,40.8711899412,-73.8886096766
20310048,H,40.8348081544,-73.9033251696
40940035,H,40.7093011402,-73.8293231031
41120009,S,40.7633032294,-73.7713470947
21250029,S,40.89875248,-73.8543819868
30620086,R,40.6809587417,-73.9967917473
41240041,S,40.6992127099,-73.7631987953
11130032,R,40.8020372033,-73.9343564892
10430122,S,40.763173489,-73.9963452884
21120043,S,40.8653069512,-73.8633110395
40620073,R,40.7296414386,-73.862473093
11220115,S,40.846881673,-73.9338228576
41210027,H,40.7016758078,-73.8056121136
31020054,H,40.6235547825,-74.0252386385
21220026,S,40.8817538789,-73.864422011
10820143,S,40.7729627675,-73.9664842561
10520692,R,40.7502396917,-73.9813388486
31820014,R,40.6352907015,-73.9132874675
31320179,S,40.5803600552,-73.9665225453
40160018,H,40.759628379,-73.9367188786
31520042,S,40.6098029989,-73.9553675721
50120109,S,40.633983,-74.0969906027
31510069,S,40.5983918287,-73.9614000287
30330121,S,40.6807366596,-73.9373425884
30820127,S,40.6695901997,-73.9395967575
20210038,S,40.8148396379,-73.8857713527
10810081,H,40.768278454,-73.9635347333
31420005,S,40.6313893861,-73.9762080193
20730117,H,40.8805392116,-73.8788477424
41420116,S,40.582660289,-73.8279358085
31110017,S,40.6149616416,-73.9804994917
10110011,H,40.7068485457,-74.0105927161
20920006,S,40.8293516175,-73.8756867299
31510031,S,40.5986745042,-73.9564984257
30820141,H,40.6766671928,-73.9496599063
50130174,H,40.6293019314,-74.1235959311
21010119,S,40.8365516632,-73.8519326222
10520338,H,40.7584376013,-73.9726648098
31040119,E,40.6180821149,-74.0202283555
31610005,S,40.6723657723,-73.9167155298
31040031,S,40.6185837258,-74.0089414799
30740077,S,40.6385149719,-74.0205100488
10740154,S,40.795678114,-73.9706118123
10520222,S,40.7645681599,-73.9841964892
30150080,S,40.7062333462,-73.9464949698
10420338,H,40.7539560238,-73.9994064879
40220046,S,40.7441624992,-73.911769161
31410121,D,40.6501206375,-73.9672335279
30630073,S,40.6797163285,-73.9811571721
10850035,H,40.7795841353,-73.9502473739
30130003,S,40.7256602243,-73.9419041226
11210047,S,40.8437124822,-73.9425607528
30740006,S,40.6377596866,-74.0074735407
10130023,S,40.7192659673,-74.0070758071
40510036,S,40.7123852343,-73.8845412123
20210086,S,40.8169156861,-73.8977641622
11240019,R,40.8610540219,-73.921067758
10750077,S,40.8015497488,-73.968847455
31620070,R,40.6686508552,-73.9164751814
10230052,H,40.7341623297,-73.991082714
20520094,R,40.8622024601,-73.8980795609
20940027,R,40.8326068529,-73.8603147826
10610141,H,40.7385767101,-73.9830410877
10110275,C,40.7070708223,-74.0049552235
30640053,S,40.676193449,-73.980366406
41110008,S,40.7577814306,-73.7855115305
20810004,S,40.8690156128,-73.9024181546
31150047,S,40.6053393508,-73.9900199913
10910017,S,40.8060772567,-73.9656657663
20820115,R,40.8876441065,-73.9070312054
10610189,H,40.7394780074,-73.9841553927
10230031,H,40.7388485071,-74.0053144115
30110015,R,40.7310134832,-73.9545869912
41210186,R,40.7007885119,-73.8075474337
10820064,H,40.7695353215,-73.9605117421
11040156,S,40.8175795107,-73.9416643289
30920013,S,40.663333928,-73.9569766182
21110042,S,40.8457343075,-73.8645299004
10520621,C,40.7523754068,-73.985583915
10130237,S,40.7163435107,-74.0107520351
30350060,H,40.6787188391,-73.9166573985
41410096,S,40.5813811866,-73.8308763967
10410186,R,40.7424584204,-73.9972167889
11010447,S,40.7996626068,-73.9516855837
10630053,H,40.7566610122,-73.9704127754
11120052,R,40.7993316854,-73.9428610867
50120017,H,40.6310446252,-74.102947333
10210307,S,40.7301149497,-74.0070724667
40320050,S,40.7496849871,-73.8832093253
31550042,D,40.590912707,-73.9653246933
10310019,C,40.7141738026,-73.9903928224
40150088,S,40.7562380308,-73.9202727888
10850214,R,40.7800918165,-73.9467762109
10520044,H,40.75397163,-73.9775186418
30210166,S,40.699203507,-73.996231528
10420086,S,40.7582897553,-73.9966940001
11210035,H,40.8424568309,-73.9422570847
50120045,S,40.6341420792,-74.0858253196
20610202,D,40.8582108836,-73.8909552256
10130219,S,40.720332457,-74.0034593967
11220032,S,40.8522091375,-73.9400786431
40410038,S,40.7468350721,-73.8897028553
41380006,S,40.6682817652,-73.7564834695
31110009,S,40.6128529176,-73.9827047889
10330060,H,40.7240704896,-73.9847609342
10620242,S,40.7488769529,-73.9781612754
30330189,S,40.6845392395,-73.943963212
10130038,S,40.7234400089,-74.0081688642
31040115,E,40.6173579206,-74.017483965
10520035,R,40.7654396413,-73.983563953
20310168,H,40.8241803343,-73.9083585544
20730073,H,40.8730741924,-73.8788970658
40710161,R,40.7603789276,-73.8263076006
10850158,R,40.7852262745,-73.9511637037
30240122,R,40.6881385777,-73.9675836387
30720004,S,40.6492552753,-74.0062599292
10820018,H,40.7681362045,-73.9530391897
30310097,R,40.6938347319,-73.9314631879
30620023,S,40.6833304052,-73.9925279528
10340037,R,40.7270234451,-73.985470265
40320009,H,40.7492837251,-73.887225387
41380025,S,40.6645606981,-73.7680321762
20520034,R,40.8480396128,-73.9096405111
11010031,R,40.8017626694,-73.9495383639
11230134,S,40.8523359017,-73.9317152532
11130013,S,40.8025716754,-73.9427160473
40130040,S,40.7614601095,-73.9306791535
10810276,S,40.7669063586,-73.9692198803
31710034,S,40.6585246153,-73.92901534
31320226,R,40.5745289964,-73.988527895
10110121,C,40.7100277848,-74.0100614321
30510099,R,40.6779993538,-73.8927380064
10310181,C,40.7155032603,-73.9941841747
40320004,S,40.7473802049,-73.8913648432
11130137,D,40.8028280019,-73.9430585061
11120153,S,40.8014433148,-73.9439875555
11040117,S,40.8203557037,-73.9396638598
30140043,C,40.706247255,-73.9607803102
20210092,S,40.8149251246,-73.8980803114
40140020,H,40.7660518773,-73.9200715679
20110113,R,40.8158491811,-73.9176288835
10910156,D,40.8070495476,-73.957532492
40940044,S,40.7076796075,-73.8357544503
10520766,C,40.7596257635,-73.9840424187
20920013,S,40.8297880419,-73.8741929366
11220278,R,40.8487808561,-73.9393975214
10520677,R,40.7661807374,-73.9790380379
10750252,R,40.7987784598,-73.9634049948
31610130,S,40.6571210852,-73.903160529
30820089,R,40.6708778269,-73.95056784
10930149,S,40.8264706886,-73.9469884633
10110460,H,40.7170425198,-74.0140626456
50140077,S,40.6300550746,-74.1475242808
31530097,D,40.5913327246,-73.9452373566
20110259,R,40.810267957,-73.9279389589
10830137,S,40.7757270243,-73.9644368412
31220014,R,40.6337437467,-73.9932546723
10630158,H,40.7590362455,-73.9702629304
21030008,H,40.8205781229,-73.818494822
30210273,H,40.6937434885,-73.9816469463
41120048,H,40.772130741,-73.7806960935
41420281,D,40.5814942468,-73.823358081
31150018,S,40.6008181901,-73.9923722339
40160038,H,40.7504559274,-73.938672853
30910011,S,40.6687778511,-73.9507874747
30510143,R,40.6785050931,-73.9031131566
40780059,D,40.7922945895,-73.7800217005
41420063,S,40.5849127289,-73.8192635564
31730015,S,40.6521647482,-73.9266899777
11040224,R,40.816066191,-73.9391341876
30740086,S,40.6349407002,-74.0098655993
10410019,H,40.7428199466,-74.0042391454
31320020,H,40.5764742923,-73.9679683252
40140007,R,40.7655973231,-73.9182246422
10810112,R,40.7643336874,-73.9618975721
40220068,H,40.7439800289,-73.9221205619
10610070,S,40.7369309195,-73.9847916303
31220003,R,40.6359710095,-73.9909252312
30210038,H,40.6919203887,-73.9832244045
21010094,S,40.8454980214,-73.8315422095
10820137,S,40.7718394164,-73.9651616216
31030115,S,40.620276583,-74.0291495105
30710034,S,40.6617142554,-73.9860901366
31250078,D,40.6431796103,-73.9742693143
21110038,H,40.8461495517,-73.8624938747
20520044,R,40.853326762,-73.9056784082
40830077,H,40.7369310389,-73.8143739413
31410109,D,40.6509985169,-73.9649340238
50130138,S,40.6360417231,-74.1401585099
40610095,S,40.7304921361,-73.8481064306
20730005,S,40.8807427979,-73.877423981
10830226,S,40.7760419922,-73.9557494891
10630063,H,40.7600085007,-73.964482419
20730122,D,40.879972073,-73.8841378608
31830006,S,40.6373282763,-73.8975812122
31510100,H,40.5976123577,-73.9685396392
10230080,H,40.7354915642,-73.9928254726
30620067,R,40.6826998704,-73.992950825
40720028,S,40.7428791608,-73.8259684082
30720102,S,40.6540957969,-74.003687234
31620119,S,40.6654424615,-73.9098316012
30740093,S,40.6422806442,-74.0135230476
10230006,S,40.7374312118,-74.0080732763
31230020,S,40.640756744,-73.9938320474
20820124,R,40.8878720669,-73.9071818706
50140055,D,40.6126527238,-74.1266344244
10620301,R,40.7491972311,-73.9801135962
40930028,S,40.6942671486,-73.8492848408
31020130,D,40.6269508435,-74.0409238955
11210089,R,40.8350493989,-73.9437856941
10810193,H,40.7657948039,-73.9653606193
10520449,H,40.7635331579,-73.9717434793
31870040,S,40.6134307657,-73.9389096694
10210290,S,40.7298937987,-74.0024003229
